date,z_n,z_n_minus_1
2018-08-17,0.0012558604635888315,0.004159001011764474
2018-08-20,5.985273309221384e-4,0.0012558604635888315
2018-08-21,0.0048673207000913266,5.985273309221384e-4
2018-08-22,0.0038010793287845956,0.0048673207000913266
2018-08-23,-0.001349623948700085,0.0038010793287845956
2018-08-24,0.008533689601206262,-0.001349623948700085
2018-08-27,0.00901039208306642,0.008533689601206262
2018-08-28,0.0015129841062382354,0.00901039208306642
2018-08-29,0.009870121626434525,0.0015129841062382354
2018-08-30,-0.0026336615470725633,0.009870121626434525
2018-08-31,0.0026151770266693575,-0.0026336615470725633
2018-09-04,-0.002257920359307164,0.0026151770266693575
2018-09-05,-0.011945631299695947,-0.002257920359307164
2018-09-06,-0.009101758641424595,-0.011945631299695947
2018-09-07,-0.002551609209268335,-0.009101758641424595
2018-09-10,0.002732108445748338,-0.002551609209268335
2018-09-11,0.006078043735167071,0.002732108445748338
2018-09-12,-0.002290523727589644,0.006078043735167071
2018-09-13,0.007449959830898578,-0.002290523727589644
2018-09-14,-4.580603091248747e-4,0.007449959830898578
2018-09-17,-0.014366048722211033,-4.580603091248747e-4
2018-09-18,0.007610458775181073,-0.014366048722211033
2018-09-19,-7.632047416432641e-4,0.007610458775181073
2018-09-20,0.009787112803213205,-7.632047416432641e-4
2018-09-21,-0.005153870923132686,0.009787112803213205
2018-09-24,7.872286287504693e-4,-0.005153870923132686
2018-09-25,0.0017774473144545055,7.872286287504693e-4
2018-09-26,-0.0021378015799520256,0.0017774473144545055
2018-09-27,0.0064370235111628205,-0.0021378015799520256
2018-09-28,5.444798258160688e-4,0.0064370235111628205
2018-10-01,-0.0011254029998060133,5.444798258160688e-4
2018-10-02,-0.004707915911817295,-0.0011254029998060133
2018-10-03,0.0031875987539660144,-0.004707915911817295
2018-10-04,-0.018307174985901398,0.0031875987539660144
2018-10-05,-0.011623797330644337,-0.018307174985901398
2018-10-08,-0.006763572030761722,-0.011623797330644337
2018-10-09,2.675233572713154e-4,-0.006763572030761722
2018-10-10,-0.0416905704170496,2.675233572713154e-4
2018-10-11,-0.012607997468521148,-0.0416905704170496
2018-10-12,0.02264101055366119,-0.012607997468521148
2018-10-15,-0.008862804571270644,0.02264101055366119
2018-10-16,0.028490480618550862,-0.008862804571270644
2018-10-17,-3.649927185698232e-4,0.028490480618550862
2018-10-18,-0.02083122940619475,-3.649927185698232e-4
2018-10-19,-0.004835946306432248,-0.02083122940619475
2018-10-22,0.0026277726360603992,-0.004835946306432248
2018-10-23,-0.004171412105854699,0.0026277726360603992
2018-10-24,-0.04526298466957357,-0.004171412105854699
2018-10-25,0.029106335357864666,-0.04526298466957357
2018-10-26,-0.020867052853814627,0.029106335357864666
2018-10-29,-0.01644769582460448,-0.020867052853814627
2018-10-30,0.015671631444623912,-0.01644769582460448
2018-10-31,0.019941839817301243,0.015671631444623912
2018-11-01,0.017389923216891034,0.019941839817301243
2018-11-02,-0.010421237192341337,0.017389923216891034
2018-11-05,-0.0038322861371682393,-0.010421237192341337
2018-11-06,0.006407430530376956,-0.0038322861371682393
2018-11-07,0.02606607988877485,0.006407430530376956
2018-11-08,-0.005280252546507214,0.02606607988877485
2018-11-09,-0.016599900279464563,-0.005280252546507214
2018-11-12,-0.02821011668331863,-0.016599900279464563
2018-11-13,0,-0.02821011668331863
2018-11-14,-0.008994802921003853,0
2018-11-15,0.01703911608941233,-0.008994802921003853
2018-11-16,-0.0015385327320380782,0.01703911608941233
2018-11-19,-0.030737185316640492,-0.0015385327320380782
2018-11-20,-0.017171632699518824,-0.030737185316640492
2018-11-21,0.00913915398161258,-0.017171632699518824
2018-11-23,-0.004783197892631819,0.00913915398161258
2018-11-26,0.020380399958705553,-0.004783197892631819
2018-11-27,1.2003171857877248e-4,0.020380399958705553
2018-11-28,0.02906638928964611,1.2003171857877248e-4
2018-11-29,-0.0025417363646909052,0.02906638928964611
2018-11-30,0.007869316922645808,-0.0025417363646909052
2018-12-03,0.015024565381903443,0.007869316922645808
2018-12-04,-0.03878304600426574,0.015024565381903443
2018-12-06,0.004158399317292449,-0.03878304600426574
2018-12-07,-0.03094149209317898,0.004158399317292449
2018-12-10,0.007329677184980454,-0.03094149209317898
2018-12-11,0.0016097038512867812,0.007329677184980454
2018-12-12,0.0094097397979062691,0.0016097038512867812
2018-12-13,-0.00394956983459771,0.0094097397979062691
2018-12-14,-0.022841996388445196,-0.00394956983459771
2018-12-17,-0.02297022761457157,-0.022841996388445196
2018-12-18,0.00445871296255973,-0.02297022761457157
2018-12-19,-0.02191920329964958,0.00445871296255973
2018-12-20,-0.016471005628988067,-0.02191920329964958
2018-12-21,-0.03039093048481334,-0.016471005628988067
2018-12-24,-0.022365824064310758,-0.03039093048481334
2018-12-26,0.05672376475013685,-0.022365824064310758
2018-12-27,0.0038268141596518035,0.05672376475013685
2018-12-28,7.641722095321768e-4,0.0038268141596518035
2018-12-31,0.007679392400735452,7.641722095321768e-4
2019-01-02,0.004610135188027442,0.007679392400735452
2019-01-03,-0.030840003413063144,0.004610135188027442
2019-01-04,0.04171978412266952,-0.030840003413063144
2019-01-07,0.0124774207371523,0.04171978412266952
2019-01-08,0.010718362847466523,0.0124774207371523
2019-01-09,0.00867332286523137,0.010718362847466523
2019-01-10,0.004158283898455295,0.00867332286523137
2019-01-11,-0.0020906031886749332,0.004158283898455295
2019-01-14,-0.009448534565962063,-0.0020906031886749332
2019-01-15,0.01692966097108517,-0.009448534565962063
2019-01-16,0.0015449514495493588,0.01692966097108517
2019-01-17,0.007050031484665098,0.0015449514495493588
2019-01-18,0.01021938451769877,0.007050031484665098
2019-01-22,-0.019308552581685845,0.01021938451769877
2019-01-23,7.703412345865246e-4,-0.019308552581685845
2019-01-24,0.006764925935188515,7.703412345865246e-4
2019-01-25,0.012838756110328475,0.006764925935188515
2019-01-28,-0.011112631817477236,0.012838756110328475
2019-01-29,-0.008132432213352914,-0.011112631817477236
2019-01-30,0.02178483276587606,-0.008132432213352914
2019-01-31,0.013641605511038435,0.02178483276587606
2019-02-01,-0.002457116029697559,0.013641605511038435
2019-02-04,0.011452807845097723,-0.002457116029697559
2019-02-05,0.007395483708680928,0.011452807845097723
2019-02-06,-0.0036272138731501258,0.007395483708680928
2019-02-07,-0.011856642123861505,-0.0036272138731501258
2019-02-08,0.0013505728161433694,-0.011856642123861505
2019-02-11,0.0013281722557412223,0.0013505728161433694
2019-02-12,0.01449780118562316,0.0013281722557412223
2019-02-13,7.76510403021291e-4,0.01449780118562316
2019-02-14,8.85049755654066e-4,7.76510403021291e-4
2019-02-15,0.006102289082795309,8.85049755654066e-4
2019-02-19,0.0019198736191796684,0.006102289082795309
2019-02-20,3.071353232382279e-4,0.0019198736191796684
2019-02-21,-0.003928066565215715,3.071353232382279e-4
2019-02-22,0.009051766169177355,-0.003928066565215715
2019-02-25,0.0035698117574529675,0.009051766169177355
2019-02-26,-6.832942963654887e-4,0.0035698117574529675
2019-02-27,6.898870274927305e-4,-6.832942963654887e-4
2019-02-28,-0.0029137586529941473,6.898870274927305e-4
2019-03-01,0.008305284558915105,-0.0029137586529941473
2019-03-04,-0.0023436862077677034,0.008305284558915105
2019-03-05,-1.596893960869039e-4,-0.0023436862077677034
2019-03-06,-0.009340823081352312,-1.596893960869039e-4
2019-03-07,-0.011316234048727836,-0.009340823081352312
2019-03-08,-0.001796383950066982,-0.011316234048727836
2019-03-11,0.020035137147738524,-0.001796383950066982
2019-03-12,0.0043527075166114315,0.020035137147738524
2019-03-13,0.0068766003485567495,0.0043527075166114315
2019-03-14,-0.0016367344058245692,0.0068766003485567495
2019-03-15,0.007522455238330394,-0.0016367344058245692
2019-03-18,0.0033694998911961704,0.007522455238330394
2019-03-19,0.0012268366568033429,0.0033694998911961704
2019-03-20,6.497179270468223e-4,0.0012268366568033429
2019-03-21,0.01413053308968415,6.497179270468223e-4
2019-03-22,-0.025359159175433632,0.01413053308968415
2019-03-25,-6.714414289259452e-4,-0.025359159175433632
2019-03-26,0.007042858908224758,-6.714414289259452e-4
2019-03-27,-0.00627852743287427,0.007042858908224758
2019-03-28,0.003368487126893527,-0.00627852743287427
2019-03-29,0.0078124815189060115,0.003368487126893527
2019-04-01,0.012802445061177892,0.0078124815189060115
2019-04-02,0.002523319325419493,0.012802445061177892
2019-04-03,0.00595265346648155,0.002523319325419493
2019-04-04,-4.7760067102586845e-4,0.00595265346648155
2019-04-05,0.00592658264318402,-4.7760067102586845e-4
2019-04-08,0.0019115783287109167,0.00592658264318402
2019-04-09,-0.005623118736618693,0.0019115783287109167
2019-04-10,0.00692482433365349,-0.005623118736618693
2019-04-11,-0.0021217699443134563,0.00692482433365349
2019-04-12,0.004619817616289268,-0.0021217699443134563
2019-04-15,-0.0010213414234812035,0.004619817616289268
2019-04-16,0.0030320317901857408,-0.0010213414234812035
2019-04-17,-5.188574642094324e-4,0.0030320317901857408
2019-04-18,2.4758823693460386e-4,-5.188574642094324e-4
2019-04-22,0.00214945517011067,2.4758823693460386e-4
2019-04-23,0.013082637882781967,0.00214945517011067
2019-04-24,-0.0023189625359698596,0.013082637882781967
2019-04-25,0.002055450919248969,-0.0023189625359698596
2019-04-26,0.003408498853536557,0.002055450919248969
2019-04-29,0.00189477104347624,0.003408498853536557
2019-04-30,-0.008176090186001517,0.00189477104347624
2019-05-01,-0.005667393827094358,-0.008176090186001517
2019-05-02,-0.0016001233101157197,-0.005667393827094358
2019-05-03,0.01570698133967241,-0.0016001233101157197
2019-05-06,-0.00499899561169137,0.01570698133967241
2019-05-07,-0.019834028628483935,-0.00499899561169137
2019-05-08,-0.0025699189521759536,-0.019834028628483935
2019-05-09,-0.004128953381631106,-0.0025699189521759536
2019-05-10,8.024117576344025e-4,-0.004128953381631106
2019-05-13,-0.03468872811374801,8.024117576344025e-4
2019-05-14,0.011373546070426954,-0.03468872811374801
2019-05-15,0.011269862258100005,0.011373546070426954
2019-05-16,0.009656428485820712,0.011269862258100005
2019-05-17,-0.01040715826886185,0.009656428485820712
2019-05-20,-0.014679353767466097,-0.01040715826886185
2019-05-21,0.010761957357637186,-0.014679353767466097
2019-05-22,-0.004490109723692015,0.010761957357637186
2019-05-23,-0.01593883865966106,-0.004490109723692015
2019-05-24,0.0011437688609081675,-0.01593883865966106
2019-05-28,-0.003891236583182689,0.0011437688609081675
2019-05-29,-0.007923681900656732,-0.003891236583182689
2019-05-30,0.0027006454219229425,-0.007923681900656732
2019-05-31,-0.015255112850741881,0.0027006454219229425
2019-06-03,-0.016249309549946744,-0.015255112850741881
2019-06-04,0.026125074932524583,-0.016249309549946744
2019-06-05,0.006404199045652703,0.026125074932524583
2019-06-06,0.005275470816130223,0.006404199045652703
2019-06-07,0.01648079728231444,0.005275470816130223
2019-06-10,0.010416852029555557,0.01648079728231444
2019-06-11,-7.671067859860159e-5,0.010416852029555557
2019-06-12,-0.003823130490431481,-7.671067859860159e-5
2019-06-13,0.005682688855127793,-0.003823130490431481
2019-06-14,-0.005177224058407148,0.005682688855127793
2019-06-17,0.006183481163924753,-0.005177224058407148
2019-06-18,0.013780907123610575,0.006183481163924753
2019-06-19,0.004195417041414018,0.013780907123610575
2019-06-20,0.007983255567301839,0.004195417041414018
2019-06-21,-0.002441065941900078,0.007983255567301839
2019-06-24,-0.0032436394874331143,-0.002441065941900078
2019-06-25,-0.015227075799195688,-0.0032436394874331143
2019-06-26,0.003197279696294686,-0.015227075799195688
2019-06-27,0.007279353665325061,0.003197279696294686
2019-06-28,0.004817896980648939,0.007279353665325061
2019-07-01,0.010550860088116565,0.004817896980648939
2019-07-02,0.0022135084113799053,0.010550860088116565
2019-07-03,0.007511422448441607,0.0022135084113799053
2019-07-05,-0.0010335454092604834,0.007511422448441607
2019-07-08,-0.007799485245406856,-0.0010335454092604834
2019-07-09,0.005338658541381491,-0.007799485245406856
2019-07-10,0.0074399908570796924,0.005338658541381491
2019-07-11,-7.915610434565679e-4,0.0074399908570796924
2019-07-12,0.00585148672739777,-7.915610434565679e-4
2019-07-15,0.0017028849355060771,0.00585148672739777
2019-07-16,-0.0042947273063198566,0.0017028849355060771
2019-07-17,-0.004581897506117372,-0.0042947273063198566
2019-07-18,0.002687857695255147,-0.004581897506117372
2019-07-19,-0.007429531696807601,0.002687857695255147
2019-07-22,0.007051673649948853,-0.007429531696807601
2019-07-23,0.0057440682007285915,0.007051673649948853
2019-07-24,0.00845959678481023,0.0057440682007285915
2019-07-25,-0.010019378546871849,0.00845959678481023
2019-07-26,0.01106551275798573,-0.010019378546871849
2019-07-29,-0.004437074562011034,0.01106551275798573
2019-07-30,-0.0023806128789249925,-0.004437074562011034
2019-07-31,-0.011938891760509662,-0.0023806128789249925
2019-08-01,-0.007896107904572958,-0.011938891760509662
2019-08-02,-0.013285833800793512,-0.007896107904572958
2019-08-05,-0.03535369373898156,-0.013285833800793512
2019-08-06,0.013783603226341867,-0.03535369373898156
2019-08-07,0.0037665526286154716,0.013783603226341867
2019-08-08,0.022178017091956548,0.0037665526286154716
2019-08-09,-0.010003648560777734,0.022178017091956548
2019-08-12,-0.01210059652762041,-0.010003648560777734
2019-08-13,0.01926406199027042,-0.01210059652762041
2019-08-14,-0.030707329630178748,0.01926406199027042
2019-08-15,-9.420284381604915e-4,-0.030707329630178748
2019-08-16,0.01651998695872159,-9.420284381604915e-4
2019-08-19,0.013437671978509869,0.01651998695872159
2019-08-20,-0.0068019497716527155,0.013437671978509869
2019-08-21,0.008973813647768836,-0.0068019497716527155
2019-08-22,-0.0035998719885785846,0.008973813647768836
2019-08-23,-0.03044352230992864,-0.0035998719885785846
2019-08-26,0.01306867439432935,-0.03044352230992864
2019-08-27,-0.00341694968704509,0.01306867439432935
2019-08-28,0.0038166345442789407,-0.00341694968704509
2019-08-29,0.01472019840254113,0.0038166345442789407
2019-08-30,-0.001319035811670588,0.01472019840254113
2019-09-03,-0.011204196548563417,-0.001319035811670588
2019-09-04,0.012960810676482026,-0.011204196548563417
2019-09-05,0.017392350610764495,0.012960810676482026
2019-09-06,-0.0016967129625005128,0.017392350610764495
2019-09-09,-0.0019307468256606342,-0.0016967129625005128
2019-09-10,-4.056228426883024e-4,-0.0019307468256606342
2019-09-11,0.01052315107895474,-4.056228426883024e-4
2019-09-12,0.0030297412198994067,0.01052315107895474
2019-09-13,-0.0021696387103151693,0.0030297412198994067
2019-09-16,-0.0028376708773887316,-0.0021696387103151693
2019-09-17,0.003975630082184267,-0.0028376708773887316
2019-09-18,-0.0010547781336782691,0.003975630082184267
2019-09-19,6.711070530300844e-4,-0.0010547781336782691
2019-09-20,-0.008000995008321965,6.711070530300844e-4
2019-09-23,-6.420110195133333e-4,-0.008000995008321965
2019-09-24,-0.014756186696056162,-6.420110195133333e-4
2019-09-25,0.010422588172032121,-0.014756186696056162
2019-09-26,-0.005800812197731986,0.010422588172032121
2019-09-27,-0.011400075901400797,-0.005800812197731986
2019-09-30,0.0074923588264486085,-0.011400075901400797
2019-10-01,-0.011398106033725597,0.0074923588264486085
2019-10-02,-0.0157299949016938,-0.011398106033725597
2019-10-03,0.011114240079301396,-0.0157299949016938
2019-10-04,0.01390275640553007,0.011114240079301396
2019-10-07,-0.003285098578386325,0.01390275640553007
2019-10-08,-0.016795029447266074,-0.003285098578386325
2019-10-09,0.010168308553941685,-0.016795029447266074
2019-10-10,0.005933915217918084,0.010168308553941685
2019-10-11,0.013276238218729475,0.005933915217918084
2019-10-14,-0.001041884887669653,0.013276238218729475
2019-10-15,0.012355264352185813,-0.001041884887669653
2019-10-16,-0.003014806039926654,0.012355264352185813
2019-10-17,0.004013255325414633,-0.003014806039926654
2019-10-18,-0.008286203046843355,0.004013255325414633
2019-10-21,0.009038678179388526,-0.008286203046843355
2019-10-22,-0.007215791223046608,0.009038678179388526
2019-10-23,0.0019095356634544203,-0.007215791223046608
2019-10-24,0.008096625373861244,0.0019095356634544203
2019-10-25,0.0069780052933214876,0.008096625373861244
2019-10-28,0.010003048616786359,0.0069780052933214876
2019-10-29,-0.005919561828937603,0.010003048616786359
2019-10-30,0.0032725603556240657,-0.005919561828937603
2019-10-31,-0.0014003230244714615,0.0032725603556240657
2019-11-01,0.011276741367460374,-0.0014003230244714615
2019-11-04,0.005564927089039884,0.011276741367460374
2019-11-05,1.7542123865865733e-4,0.005564927089039884
2019-11-06,-0.00285537299593841,1.7542123865865733e-4
2019-11-07,0.0028363849873276337,-0.00285537299593841
2019-11-08,0.004824427016203003,0.0028363849873276337
2019-11-11,-0.00130219191081693,0.004824427016203003
2019-11-12,0.002573345855832798,-0.00130219191081693
2019-11-13,-4.703194126367549e-4,0.002573345855832798
2019-11-14,-3.631927979892424e-4,-4.703194126367549e-4
2019-11-15,0.007263380116359741,-3.631927979892424e-4
2019-11-18,0.0010661137157317313,0.007263380116359741
2019-11-19,0.0024204450742413286,0.0010661137157317313
2019-11-20,-0.005138770603570819,0.0024204450742413286
2019-11-21,-0.002409509717393732,-0.005138770603570819
2019-11-22,0.0016057620907368175,-0.002409509717393732
2019-11-25,0.013130776538302413,0.0016057620907368175
2019-11-26,0.0017869307925533207,0.013130776538302413
2019-11-27,0.006598265068344489,0.0017869307925533207
2019-11-29,-0.004572083537638605,0.006598265068344489
2019-12-02,-0.011312937975990423,-0.004572083537638605
2019-12-03,-0.005541779235127109,-0.011312937975990423
2019-12-04,0.005387669087557612,-0.005541779235127109
2019-12-05,4.70349124077174e-4,0.005387669087557612
2019-12-06,0.009964548679818108,4.70349124077174e-4
2019-12-09,-0.004016612833449784,0.009964548679818108
2019-12-10,-6.555734570508065e-4,-0.004016612833449784
2019-12-11,0.004385602160358104,-6.555734570508065e-4
2019-12-12,0.007284490188919079,0.004385602160358104
2019-12-13,0.0020123051582512375,0.007284490188919079
2019-12-16,0.009043321870159104,0.0020123051582512375
2019-12-17,0.0010352755907483413,0.009043321870159104
2019-12-18,4.962730659290315e-4,0.0010352755907483413
2019-12-19,0.006715196176768856,4.962730659290315e-4
2019-12-20,0.00423758254324369,0.006715196176768856
2019-12-23,0.002315582794935267,0.00423758254324369
2019-12-24,8.078308632288866e-4,0.002315582794935267
2019-12-26,0.0077339716077222675,8.078308632288866e-4
2019-12-27,-0.0017493512374269216,0.0077339716077222675
2019-12-30,-0.00675446212373032,-0.0017493512374269216
2019-12-31,0.0029700322170818083,-0.00675446212373032
2020-01-02,0.01324040491522993,0.0029700322170818083
2020-01-03,-0.007886206201893842,0.01324040491522993
2020-01-06,0.005604649298138753,-0.007886206201893842
2020-01-07,-3.1859322251648337e-4,0.005604649298138753
2020-01-08,0.006666774358979666,-3.1859322251648337e-4
2020-01-09,0.008093731948919825,0.006666774358979666
2020-01-10,-0.002673154489002627,0.008093731948919825
2020-01-13,0.010304152044723125,-0.002673154489002627
2020-01-14,-0.0024398708436095262,0.010304152044723125
2020-01-15,7.963377118347381e-4,-0.0024398708436095262
2020-01-16,0.01057493588648839,7.963377118347381e-4
2020-01-17,0.0033938395490800133,0.01057493588648839
2020-01-21,-0.0019329537995123047,0.0033938395490800133
2020-01-22,0.0013820585287671605,-0.0019329537995123047
2020-01-23,0.0019919828264907125,0.0013820585287671605
2020-01-24,-0.009357175174791621,0.0019919828264907125
2020-01-27,-0.01903151568560979,-0.009357175174791621
2020-01-28,0.014163982053327473,-0.01903151568560979
2020-01-29,5.910505516055764e-4,0.014163982053327473
2020-01-30,0.0025594303059275347,5.910505516055764e-4
