date,price,z_n
2018-04-05,7076.5498046875,0.004878651447885574
2018-04-06,6915.10986328125,-0.023077620539867283
2018-04-09,6950.33984375,0.005081704095747597
2018-04-10,7094.2998046875,0.020501060422379425
2018-04-11,7069.02978515625,-0.0035683765155933855
2018-04-12,7140.25,0.010024549074824307
2018-04-13,7106.64990234375,-0.004716838074624974
2018-04-16,7156.27978515625,0.00695931119426163
2018-04-17,7281.10009765625,0.01729170024394122
2018-04-18,7295.240234375,0.0019401496990543166
2018-04-19,7238.06005859375,-0.007868890021573094
2018-04-20,7146.1298828125,-0.012782287752646226
2018-04-23,7128.60009765625,-0.002456059623153095
2018-04-24,7007.35009765625,-0.017155263282234046
2018-04-25,7003.740234375,-5.152865730764233e-4
2018-04-26,7118.68017578125,0.01627801411689056
2018-04-27,7119.7998046875,1.5726803845517168e-4
2018-04-30,7066.27001953125,-0.00754684558648222
2018-05-01,7130.7001953125,0.009076671592714192
2018-05-02,7100.89990234375,-0.004187910891095825
2018-05-03,7088.14990234375,-0.001797160994872371
2018-05-04,7209.6201171875,0.01699189975559179
2018-05-07,7265.2099609375,0.0076809353548821235
2018-05-08,7266.89990234375,2.3258032450534927e-4
2018-05-09,7339.91015625,0.009996824993939057
2018-05-10,7404.97021484375,0.008824823149733874
2018-05-11,7402.8798828125,-2.8232755347268323e-4
2018-05-14,7411.31982421875,0.0011394395223920384
2018-05-15,7351.6298828125,-0.008086495972408514
2018-05-16,7398.2998046875,0.006328176283989961
2018-05-17,7382.47021484375,-0.0021419176233390402
2018-05-18,7354.33984375,-0.0038177061586992522
2018-05-21,7394.0400390625,0.005383681667709084
2018-05-22,7378.4599609375,-0.0021093361180177794
2018-05-23,7425.9599609375,0.006417024543699412
2018-05-24,7424.43017578125,-2.0602625891719129e-4
2018-05-25,7433.85009765625,0.001267969504372246
2018-05-29,7396.58984375,-0.005024845176855308
2018-05-30,7462.4501953125,0.008864742632690437
2018-05-31,7442.1201171875,-0.0027280344628621833
2018-06-01,7554.330078125,0.01496514890387779
2018-06-04,7606.4599609375,0.006876961968936612
2018-06-05,7637.85986328125,0.004119560218171614
2018-06-06,7689.240234375,0.006704538135993587
2018-06-07,7635.06982421875,-0.007069895556034211
2018-06-08,7645.509765625,0.0013664328593385733
2018-06-11,7659.93017578125,0.0018843515088011742
2018-06-12,7703.7900390625,0.005709552350184666
2018-06-13,7695.7001953125,-0.0010506639338156987
2018-06-14,7761.0400390625,0.008454594172810914
2018-06-15,7746.3798828125,-0.0018907285275293617
2018-06-18,7747.02978515625,8.389403727981914e-5
2018-06-19,7725.58984375,-0.002771341329731669
2018-06-20,7781.509765625,0.007212201595004686
2018-06-21,7712.9501953125,-0.008849616950286077
2018-06-22,7692.81982421875,-0.002613356232782138
2018-06-25,7532.009765625,-0.021125496113384656
2018-06-26,7561.6298828125,0.003924852573787163
2018-06-27,7445.080078125,-0.015533337880730969
2018-06-28,7503.68017578125,0.007840168258907099
2018-06-29,7510.2998046875,8.81795412514208e-4
2018-07-02,7567.68994140625,0.007612475513036898
2018-07-03,7502.669921875,-0.008628914446621394
2018-07-05,7586.43017578125,0.011102201418500712
2018-07-06,7688.39013671875,0.01335026837691089
2018-07-09,7756.2001953125,0.008781132145536219
2018-07-10,7759.2001953125,3.8671255163968965e-4
2018-07-11,7716.60986328125,-0.005504130561746479
2018-07-12,7823.919921875,0.013810567038781585
2018-07-13,7825.97998046875,2.632679593475018e-4
2018-07-16,7805.72021484375,-0.0025921399100496956
2018-07-17,7855.1201171875,0.006308737607945147
2018-07-18,7854.43994140625,-8.659386757337018e-5
2018-07-19,7825.2998046875,-0.0037169201452833533
2018-07-20,7820.2001953125,-6.518947372207151e-4
2018-07-23,7841.8701171875,0.002767186619701434
2018-07-24,7840.77001953125,-1.4029495651968205e-4
2018-07-25,7932.240234375,0.011598450616720157
2018-07-26,7852.18017578125,-0.010144274299497269
2018-07-27,7737.419921875,-0.014722934030169554
2018-07-30,7630,-0.013980443306998325
2018-07-31,7671.7900390625,0.0054621247390773675
2018-08-01,7707.2900390625,0.004616669251017669
2018-08-02,7802.68994140625,0.012301899239920644
2018-08-03,7812.009765625,0.0011937245672761776
2018-08-06,7859.68017578125,0.0060836524154268545
2018-08-07,7883.66015625,0.0030463673538427827
2018-08-08,7888.330078125,5.921791659879716e-4
2018-08-09,7891.77978515625,4.372221887027905e-4
2018-08-10,7839.10986328125,-0.006696394147988727
2018-08-13,7819.7099609375,-0.002477825594418448
2018-08-14,7870.89013671875,0.006523696605063023
2018-08-15,7774.1201171875,-0.012370877626375787
2018-08-16,7806.52001953125,0.004159001011764474
2018-08-17,7816.330078125,0.0012558604635888315
2018-08-20,7821.009765625,5.985273309221384e-4
2018-08-21,7859.169921875,0.0048673207000913266
2018-08-22,7889.10009765625,0.0038010793287845956
2018-08-23,7878.4599609375,-0.001349623948700085
2018-08-24,7945.97998046875,0.008533689601206262
2018-08-27,8017.89990234375,0.00901039208306642
2018-08-28,8030.0400390625,0.0015129841062382354
2018-08-29,8109.68994140625,0.009870121626434525
2018-08-30,8088.35986328125,-0.0026336615470725633
2018-08-31,8109.5400390625,0.0026151770266693575
2018-09-04,8091.25,-0.002257920359307164
2018-09-05,7995.169921875,-0.011945631299695947
2018-09-06,7922.72998046875,-0.009101758641424595
2018-09-07,7902.5400390625,-0.002551609209268335
2018-09-10,7924.16015625,0.002732108445748338
2018-09-11,7972.47021484375,0.006078043735167071
2018-09-12,7954.22998046875,-0.002290523727589644
2018-09-13,8013.7099609375,0.007449959830898578
2018-09-14,8010.0400390625,-4.580603091248747e-4
2018-09-17,7895.7900390625,-0.014366048722211033
2018-09-18,7956.10986328125,0.007610458775181073
2018-09-19,7950.0400390625,-7.632047416432641e-4
2018-09-20,8028.22998046875,0.009787112803213205
2018-09-21,7986.9599609375,-0.005153870923132686
2018-09-24,7993.25,7.872286287504693e-4
2018-09-25,8007.47021484375,0.0017774473144545055
2018-09-26,7990.3701171875,-0.0021378015799520256
2018-09-27,8041.97021484375,0.0064370235111628205
2018-09-28,8046.35009765625,5.444798258160688e-4
2018-10-01,8037.2998046875,-0.0011254029998060133
2018-10-02,7999.5498046875,-0.004707915911817295
2018-10-03,8025.08984375,0.0031875987539660144
2018-10-04,7879.509765625,-0.018307174985901398
2018-10-05,7788.4501953125,-0.011623797330644337
2018-10-08,7735.9501953125,-0.006763572030761722
2018-10-09,7738.02001953125,2.675233572713154e-4
2018-10-10,7422.0498046875,-0.0416905704170496
2018-10-11,7329.06005859375,-0.012607997468521148
2018-10-12,7496.89013671875,0.02264101055366119
2018-10-15,7430.740234375,-0.008862804571270644
2018-10-16,7645.490234375,0.028490480618550862
2018-10-17,7642.7001953125,-3.649927185698232e-4
2018-10-18,7485.14013671875,-0.02083122940619475
2018-10-19,7449.02978515625,-0.004835946306432248
2018-10-22,7468.6298828125,0.0026277726360603992
2018-10-23,7437.5400390625,-0.004171412105854699
2018-10-24,7108.39990234375,-0.04526298466957357
2018-10-25,7318.33984375,0.029106335357864666
2018-10-26,7167.2099609375,-0.020867052853814627
2018-10-29,7050.2900390625,-0.01644769582460448
2018-10-30,7161.64990234375,0.015671631444623912
2018-10-31,7305.89990234375,0.019941839817301243
2018-11-01,7434.06005859375,0.017389923216891034
2018-11-02,7356.990234375,-0.010421237192341337
2018-11-05,7328.85009765625,-0.0038322861371682393
2018-11-06,7375.9599609375,0.006407430530376956
2018-11-07,7570.75,0.02606607988877485
2018-11-08,7530.8798828125,-0.005280252546507214
2018-11-09,7406.89990234375,-0.016599900279464563
2018-11-12,7200.8701171875,-0.02821011668331863
2018-11-13,7200.8701171875,0
2018-11-14,7136.39013671875,-0.008994802921003853
2018-11-15,7259.02978515625,0.01703911608941233
2018-11-16,7247.8701171875,-0.0015385327320380782
2018-11-19,7028.47998046875,-0.030737185316640492
2018-11-20,6908.81982421875,-0.017171632699518824
2018-11-21,6972.25,0.00913915398161258
2018-11-23,6938.97998046875,-0.004783197892631819
2018-11-26,7081.85009765625,0.020380399958705553
2018-11-27,7082.7001953125,1.2003171857877248e-4
2018-11-28,7291.58984375,0.02906638928964611
2018-11-29,7273.080078125,-0.0025417363646909052
2018-11-30,7330.5400390625,0.007869316922645808
2018-12-03,7441.509765625,0.015024565381903443
2018-12-04,7158.43017578125,-0.03878304600426574
2018-12-06,7188.259765625,0.004158399317292449
2018-12-07,6969.25,-0.03094149209317898
2018-12-10,7020.52001953125,0.007329677184980454
2018-12-11,7031.830078125,0.0016097038512867812
2018-12-12,7098.31005859375,0.0094097397979062691
2018-12-13,7070.330078125,-0.00394956983459771
2018-12-14,6910.66015625,-0.022841996388445196
2018-12-17,6753.72998046875,-0.02297022761457157
2018-12-18,6783.91015625,0.00445871296255973
2018-12-19,6636.830078125,-0.02191920329964958
2018-12-20,6528.41015625,-0.016471005628988067
2018-12-21,6332.990234375,-0.03039093048481334
2018-12-24,6192.919921875,-0.022365824064310758
2018-12-26,6554.35986328125,0.05672376475013685
2018-12-27,6579.490234375,0.0038268141596518035
2018-12-28,6584.52001953125,7.641722095321768e-4
2018-12-31,6635.27978515625,0.007679392400735452
2019-01-02,6665.93994140625,0.004610135188027442
2019-01-03,6463.5,-0.030840003413063144
2019-01-04,6738.85986328125,0.04171978412266952
2019-01-07,6823.47021484375,0.0124774207371523
2019-01-08,6897,0.010718362847466523
2019-01-09,6957.080078125,0.00867332286523137
2019-01-10,6986.06982421875,0.004158283898455295
2019-01-11,6971.47998046875,-0.0020906031886749332
2019-01-14,6905.919921875,-0.009448534565962063
2019-01-15,7023.830078125,0.01692966097108517
2019-01-16,7034.68994140625,0.0015449514495493588
2019-01-17,7084.4599609375,0.007050031484665098
2019-01-18,7157.22998046875,0.01021938451769877
2019-01-22,7020.35986328125,-0.019308552581685845
2019-01-23,7025.77001953125,7.703412345865246e-4
2019-01-24,7073.4599609375,0.006764925935188515
2019-01-25,7164.85986328125,0.012838756110328475
2019-01-28,7085.68017578125,-0.011112631817477236
2019-01-29,7028.2900390625,-0.008132432213352914
2019-01-30,7183.080078125,0.02178483276587606
2019-01-31,7281.740234375,0.013641605511038435
2019-02-01,7263.8701171875,-0.002457116029697559
2019-02-04,7347.5400390625,0.011452807845097723
2019-02-05,7402.080078125,0.007395483708680928
2019-02-06,7375.27978515625,-0.0036272138731501258
2019-02-07,7288.35009765625,-0.011856642123861505
2019-02-08,7298.2001953125,0.0013505728161433694
2019-02-11,7307.89990234375,0.0013281722557412223
2019-02-12,7414.6201171875,0.01449780118562316
2019-02-13,7420.3798828125,7.76510403021291e-4
2019-02-14,7426.9501953125,8.85049755654066e-4
2019-02-15,7472.41015625,0.006102289082795309
2019-02-19,7486.77001953125,0.0019198736191796684
2019-02-20,7489.06982421875,3.071353232382279e-4
2019-02-21,7459.7099609375,-0.003928066565215715
2019-02-22,7527.5400390625,0.009051766169177355
2019-02-25,7554.4599609375,0.0035698117574529675
2019-02-26,7549.2998046875,-6.832942963654887e-4
2019-02-27,7554.509765625,6.898870274927305e-4
2019-02-28,7532.52978515625,-0.0029137586529941473
2019-03-01,7595.35009765625,0.008305284558915105
2019-03-04,7577.56982421875,-0.0023436862077677034
2019-03-05,7576.35986328125,-1.596893960869039e-4
2019-03-06,7505.919921875,-0.009340823081352312
2019-03-07,7421.4599609375,-0.011316234048727836
2019-03-08,7408.14013671875,-0.001796383950066982
2019-03-11,7558.06005859375,0.020035137147738524
2019-03-12,7591.02978515625,0.0043527075166114315
2019-03-13,7643.41015625,0.0068766003485567495
2019-03-14,7630.91015625,-0.0016367344058245692
2019-03-15,7688.52978515625,0.007522455238330394
2019-03-18,7714.47998046875,0.0033694998911961704
2019-03-19,7723.9501953125,0.0012268366568033429
2019-03-20,7728.97021484375,6.497179270468223e-4
2019-03-21,7838.9599609375,0.01413053308968415
2019-03-22,7642.669921875,-0.025359159175433632
2019-03-25,7637.5400390625,-6.714414289259452e-4
2019-03-26,7691.52001953125,0.007042858908224758
2019-03-27,7643.3798828125,-0.00627852743287427
2019-03-28,7669.169921875,0.003368487126893527
2019-03-29,7729.31982421875,0.0078124815189060115
2019-04-01,7828.91015625,0.012802445061177892
2019-04-02,7848.68994140625,0.002523319325419493
2019-04-03,7895.5498046875,0.00595265346648155
2019-04-04,7891.77978515625,-4.7760067102586845e-4
2019-04-05,7938.68994140625,0.00592658264318402
2019-04-08,7953.8798828125,0.0019115783287109167
2019-04-09,7909.27978515625,-0.005623118736618693
2019-04-10,7964.240234375,0.00692482433365349
2019-04-11,7947.35986328125,-0.0021217699443134563
2019-04-12,7984.16015625,0.004619817616289268
2019-04-15,7976.009765625,-0.0010213414234812035
2019-04-16,8000.22998046875,0.0030320317901857408
2019-04-17,7996.080078125,-5.188574642094324e-4
2019-04-18,7998.06005859375,2.4758823693460386e-4
2019-04-22,8015.27001953125,0.00214945517011067
2019-04-23,8120.81982421875,0.013082637882781967
2019-04-24,8102.009765625,-0.0023189625359698596
2019-04-25,8118.68017578125,0.002055450919248969
2019-04-26,8146.39990234375,0.003408498853536557
2019-04-29,8161.85009765625,0.00189477104347624
2019-04-30,8095.39013671875,-0.008176090186001517
2019-05-01,8049.64013671875,-0.005667393827094358
2019-05-02,8036.77001953125,-0.0016001233101157197
2019-05-03,8164,0.01570698133967241
2019-05-06,8123.2900390625,-0.00499899561169137
2019-05-07,7963.759765625,-0.019834028628483935
2019-05-08,7943.31982421875,-0.0025699189521759536
2019-05-09,7910.58984375,-0.004128953381631106
2019-05-10,7916.93994140625,8.024117576344025e-4
2019-05-13,7647.02001953125,-0.03468872811374801
2019-05-14,7734.490234375,0.011373546070426954
2019-05-15,7822.14990234375,0.011269862258100005
2019-05-16,7898.0498046875,0.009656428485820712
2019-05-17,7816.27978515625,-0.01040715826886185
2019-05-20,7702.3798828125,-0.014679353767466097
2019-05-21,7785.72021484375,0.010761957357637186
2019-05-22,7750.83984375,-0.004490109723692015
2019-05-23,7628.27978515625,-0.01593883865966106
2019-05-24,7637.009765625,0.0011437688609081675
2019-05-28,7607.35009765625,-0.003891236583182689
2019-05-29,7547.31005859375,-0.007923681900656732
2019-05-30,7567.72021484375,0.0027006454219229425
2019-05-31,7453.14990234375,-0.015255112850741881
2019-06-03,7333.02001953125,-0.016249309549946744
2019-06-04,7527.1201171875,0.026125074932524583
2019-06-05,7575.47998046875,0.006404199045652703
2019-06-06,7615.5498046875,0.005275470816130223
2019-06-07,7742.10009765625,0.01648079728231444
2019-06-10,7823.169921875,0.010416852029555557
2019-06-11,7822.56982421875,-7.671067859860159e-5
2019-06-12,7792.72021484375,-0.003823130490431481
2019-06-13,7837.1298828125,0.005682688855127793
2019-06-14,7796.66015625,-0.005177224058407148
2019-06-17,7845.02001953125,0.006183481163924753
2019-06-18,7953.8798828125,0.013780907123610575
2019-06-19,7987.31982421875,0.004195417041414018
2019-06-20,8051.33984375,0.007983255567301839
2019-06-21,8031.7099609375,-0.002441065941900078
2019-06-24,8005.7001953125,-0.0032436394874331143
2019-06-25,7884.72021484375,-0.015227075799195688
2019-06-26,7909.97021484375,0.003197279696294686
2019-06-27,7967.759765625,0.007279353665325061
2019-06-28,8006.240234375,0.004817896980648939
2019-07-01,8091.16015625,0.010550860088116565
2019-07-02,8109.08984375,0.0022135084113799053
2019-07-03,8170.22998046875,0.007511422448441607
2019-07-05,8161.7900390625,-0.0010335454092604834
2019-07-08,8098.3798828125,-0.007799485245406856
2019-07-09,8141.72998046875,0.005338658541381491
2019-07-10,8202.5302734375,0.0074399908570796924
2019-07-11,8196.0400390625,-7.915610434565679e-4
2019-07-12,8244.1396484375,0.00585148672739777
2019-07-15,8258.1904296875,0.0017028849355060771
2019-07-16,8222.7998046875,-0.0042947273063198566
2019-07-17,8185.2099609375,-0.004581897506117372
2019-07-18,8207.240234375,0.002687857695255147
2019-07-19,8146.490234375,-0.007429531696807601
2019-07-22,8204.1396484375,0.007051673649948853
2019-07-23,8251.400390625,0.0057440682007285915
2019-07-24,8321.5,0.00845959678481023
2019-07-25,8238.5400390625,-0.010019378546871849
2019-07-26,8330.2099609375,0.01106551275798573
2019-07-29,8293.330078125,-0.004437074562011034
2019-07-30,8273.6103515625,-0.0023806128789249925
2019-07-31,8175.419921875,-0.011938891760509662
2019-08-01,8111.1201171875,-0.007896107904572958
2019-08-02,8004.06982421875,-0.013285833800793512
2019-08-05,7726.0400390625,-0.03535369373898156
2019-08-06,7833.27001953125,0.013783603226341867
2019-08-07,7862.830078125,0.0037665526286154716
2019-08-08,8039.16015625,0.022178017091956548
2019-08-09,7959.14013671875,-0.010003648560777734
2019-08-12,7863.41015625,-0.01210059652762041
2019-08-13,8016.35986328125,0.01926406199027042
2019-08-14,7773.93994140625,-0.030707329630178748
2019-08-15,7766.6201171875,-9.420284381604915e-4
2019-08-16,7895.990234375,0.01651998695872159
2019-08-19,8002.81005859375,0.013437671978509869
2019-08-20,7948.56005859375,-0.0068019497716527155
2019-08-21,8020.2099609375,0.008973813647768836
2019-08-22,7991.39013671875,-0.0035998719885785846
2019-08-23,7751.77001953125,-0.03044352230992864
2019-08-26,7853.740234375,0.01306867439432935
2019-08-27,7826.9501953125,-0.00341694968704509
2019-08-28,7856.8798828125,0.0038166345442789407
2019-08-29,7973.39013671875,0.01472019840254113
2019-08-30,7962.8798828125,-0.001319035811670588
2019-09-03,7874.16015625,-0.011204196548563417
2019-09-04,7976.8798828125,0.012960810676482026
2019-09-05,8116.830078125,0.017392350610764495
2019-09-06,8103.06982421875,-0.0016967129625005128
2019-09-09,8087.43994140625,-0.0019307468256606342
2019-09-10,8084.16015625,-4.056228426883024e-4
2019-09-11,8169.68017578125,0.01052315107895474
2019-09-12,8194.4697265625,0.0030297412198994067
2019-09-13,8176.7099609375,-0.0021696387103151693
2019-09-16,8153.5400390625,-0.0028376708773887316
2019-09-17,8186.02001953125,0.003975630082184267
2019-09-18,8177.39013671875,-0.0010547781336782691
2019-09-19,8182.8798828125,6.711070530300844e-4
2019-09-20,8117.669921875,-0.008000995008321965
2019-09-23,8112.4599609375,-6.420110195133333e-4
2019-09-24,7993.6298828125,-0.014756186696056162
2019-09-25,8077.3798828125,0.010422588172032121
2019-09-26,8030.66015625,-0.005800812197731986
2019-09-27,7939.6298828125,-0.011400075901400797
2019-09-30,7999.33984375,0.0074923588264486085
2019-10-01,7908.68017578125,-0.011398106033725597
2019-10-02,7785.25,-0.0157299949016938
2019-10-03,7872.259765625,0.011114240079301396
2019-10-04,7982.47021484375,0.01390275640553007
2019-10-07,7956.2900390625,-0.003285098578386325
2019-10-08,7823.77978515625,-0.016795029447266074
2019-10-09,7903.740234375,0.010168308553941685
2019-10-10,7950.77978515625,0.005933915217918084
2019-10-11,8057.0400390625,0.013276238218729475
2019-10-14,8048.64990234375,-0.001041884887669653
2019-10-15,8148.7099609375,0.012355264352185813
2019-10-16,8124.18017578125,-0.003014806039926654
2019-10-17,8156.85009765625,0.004013255325414633
2019-10-18,8089.5400390625,-0.008286203046843355
2019-10-21,8162.990234375,0.009038678179388526
2019-10-22,8104.2998046875,-0.007215791223046608
2019-10-23,8119.7900390625,0.0019095356634544203
2019-10-24,8185.7998046875,0.008096625373861244
2019-10-25,8243.1201171875,0.0069780052933214876
2019-10-28,8325.990234375,0.010003048616786359
2019-10-29,8276.849609375,-0.005919561828937603
2019-10-30,8303.98046875,0.0032725603556240657
2019-10-31,8292.3603515625,-0.0014003230244714615
2019-11-01,8386.400390625,0.011276741367460374
2019-11-04,8433.2001953125,0.005564927089039884
2019-11-05,8434.6796875,1.7542123865865733e-4
2019-11-06,8410.6298828125,-0.00285537299593841
2019-11-07,8434.51953125,0.0028363849873276337
2019-11-08,8475.3095703125,0.004824427016203003
2019-11-11,8464.2802734375,-0.00130219191081693
2019-11-12,8486.08984375,0.002573345855832798
2019-11-13,8482.099609375,-4.703194126367549e-4
2019-11-14,8479.01953125,-3.631927979892424e-4
2019-11-15,8540.830078125,0.007263380116359741
2019-11-18,8549.9404296875,0.0010661137157317313
2019-11-19,8570.66015625,0.0024204450742413286
2019-11-20,8526.73046875,-0.005138770603570819
2019-11-21,8506.2099609375,-0.002409509717393732
2019-11-22,8519.8798828125,0.0016057620907368175
2019-11-25,8632.490234375,0.013130776538302413
2019-11-26,8647.9296875,0.0017869307925533207
2019-11-27,8705.1796875,0.006598265068344489
2019-11-29,8665.4697265625,-0.004572083537638605
2019-12-02,8567.990234375,-0.011312937975990423
2019-12-03,8520.6396484375,-0.005541779235127109
2019-12-04,8566.669921875,0.005387669087557612
2019-12-05,8570.7001953125,4.70349124077174e-4
2019-12-06,8656.5302734375,0.009964548679818108
2019-12-09,8621.830078125,-0.004016612833449784
2019-12-10,8616.1796875,-6.555734570508065e-4
2019-12-11,8654.0498046875,0.004385602160358104
2019-12-12,8717.3203125,0.007284490188919079
2019-12-13,8734.8798828125,0.0020123051582512375
2019-12-16,8814.23046875,0.009043321870159104
2019-12-17,8823.3603515625,0.0010352755907483413
2019-12-18,8827.740234375,4.962730659290315e-4
2019-12-19,8887.2197265625,0.006715196176768856
2019-12-20,8924.9599609375,0.00423758254324369
2019-12-23,8945.650390625,0.002315582794935267
2019-12-24,8952.8798828125,8.078308632288866e-4
2019-12-26,9022.3896484375,0.0077339716077222675
2019-12-27,9006.6201171875,-0.0017493512374269216
2019-12-30,8945.990234375,-0.00675446212373032
2019-12-31,8972.599609375,0.0029700322170818083
2020-01-02,9092.1904296875,0.01324040491522993
2020-01-03,9020.76953125,-0.007886206201893842
2020-01-06,9071.4697265625,0.005604649298138753
2020-01-07,9068.580078125,-3.1859322251648337e-4
2020-01-08,9129.240234375,0.006666774358979666
2020-01-09,9203.4296875,0.008093731948919825
2020-01-10,9178.8603515625,-0.002673154489002627
2020-01-13,9273.9296875,0.010304152044723125
2020-01-14,9251.330078125,-0.0024398708436095262
2020-01-15,9258.7001953125,7.963377118347381e-4
2020-01-16,9357.1298828125,0.01057493588648839
2020-01-17,9388.9404296875,0.0033938395490800133
2020-01-21,9370.8095703125,-0.0019329537995123047
2020-01-22,9383.76953125,0.0013820585287671605
2020-01-23,9402.48046875,0.0019919828264907125
2020-01-24,9314.91015625,-0.009357175174791621
2020-01-27,9139.3095703125,-0.01903151568560979
2020-01-28,9269.6796875,0.014163982053327473
2020-01-29,9275.16015625,5.910505516055764e-4
2020-01-30,9298.9296875,0.0025594303059275347
2020-01-31,9150.9404296875,-0.01604265296373164
2020-02-03,9273.400390625,0.013293475790295162
2020-02-04,9467.9697265625,0.020764365201518586
2020-02-05,9508.6796875,0.004290538598331395
2020-02-06,9572.150390625,0.006652848641085285
2020-02-07,9520.509765625,-0.005409487259015577
2020-02-10,9628.3896484375,0.011267595263293018
2020-02-11,9638.9404296875,0.0010951992063059635
2020-02-12,9725.9599609375,0.008987406620539318
2020-02-13,9711.9697265625,-0.0014394780736086688
2020-02-14,9731.1796875,0.001976013944968713
2020-02-18,9732.740234375,1.6035278449599843e-4
2020-02-19,9817.1796875,0.008638396325689968
2020-02-20,9750.9697265625,-0.006767141052089087
2020-02-21,9576.58984375,-0.018045176792515605
2020-02-24,9221.2802734375,-0.037807676187139094
2020-02-25,8965.6103515625,-0.028117699877270752
2020-02-26,8980.7802734375,0.0016905823354722571
2020-02-27,8566.48046875,-0.047229800845702385
2020-02-28,8567.3701171875,1.0384687713127505e-4
2020-03-02,8952.169921875,0.04393513756355816
2020-03-03,8684.08984375,-0.030403354414897166
2020-03-04,9018.08984375,0.03773994480545184
2020-03-05,8738.58984375,-0.031483711121500946
2020-03-06,8575.6201171875,-0.01882552423078465
2020-03-09,7950.68017578125,-0.07566582560192359
2020-03-10,8344.25,0.04831519719020072
2020-03-11,7952.0498046875,-0.04814294639913186
2020-03-12,7201.7998046875,-0.09909876484232605
2020-03-13,7874.8798828125,0.08934696396191733
2020-03-16,6904.58984375,-0.13149154641354954
2020-03-17,7334.77978515625,0.06044100346504777
2020-03-18,6989.83984375,-0.04816974488343995
2020-03-19,7150.580078125,0.022735839435526373
2020-03-20,6879.52001953125,-0.03864459831418898
2020-03-23,6860.669921875,-0.0027437916888413127
2020-03-24,7417.85986328125,0.07808549422695243
2020-03-25,7384.2998046875,-0.004534489135442854
2020-03-26,7797.5400390625,0.0544522060343251
2020-03-27,7502.3798828125,-0.03858801642958554
2020-03-30,7774.14990234375,0.03558382685242378
2020-03-31,7700.10009765625,-0.00957078629764574
2020-04-01,7360.580078125,-0.04509458387307497
2020-04-02,7487.31005859375,0.017070850721614406
2020-04-03,7373.080078125,-0.015374055374563156
2020-04-06,7913.240234375,0.07070179567744006
2020-04-07,7887.259765625,-0.0032885658256596173
2020-04-08,8090.89990234375,0.025491191471228802
2020-04-09,8153.580078125,0.007717142922286868
