"Date","IXIC.Open","IXIC.High","IXIC.Low","IXIC.Close","IXIC.Volume","IXIC.Adjusted"
2019-02-08,7232.2998046875,7299.43994140625,7225.14013671875,7298.2001953125,2102520000,7298.2001953125
2019-02-11,7327.3701171875,7343.56005859375,7290.02978515625,7307.89990234375,1908490000,7307.89990234375
2019-02-12,7358.85009765625,7419.43017578125,7349.7998046875,7414.6201171875,2140130000,7414.6201171875
2019-02-13,7437.4599609375,7461.66015625,7413.83984375,7420.3798828125,2103840000,7420.3798828125
2019-02-14,7390.25,7454.419921875,7375.7099609375,7426.9501953125,2117500000,7426.9501953125
2019-02-15,7468.56982421875,7477.27978515625,7440.259765625,7472.41015625,2263640000,7472.41015625
2019-02-19,7450.75,7507.7900390625,7450.27001953125,7486.77001953125,2124140000,7486.77001953125
2019-02-20,7490.31005859375,7513.7001953125,7455.25,7489.06982421875,2202670000,7489.06982421875
2019-02-21,7475.41015625,7485.75,7430.89013671875,7459.7099609375,2144680000,7459.7099609375
2019-02-22,7481.6298828125,7527.5400390625,7479.009765625,7527.5400390625,2428560000,7527.5400390625
2019-02-25,7585.2998046875,7602.68994140625,7551.60986328125,7554.4599609375,2399410000,7554.4599609375
2019-02-26,7535.2900390625,7573.22021484375,7524.31005859375,7549.2998046875,2305760000,7549.2998046875
2019-02-27,7526.419921875,7562.2900390625,7485.39013671875,7554.509765625,2430790000,7554.509765625
2019-02-28,7533.31005859375,7561.89990234375,7516.47998046875,7532.52978515625,2676790000,7532.52978515625
2019-03-01,7587.4501953125,7603.0400390625,7540.75,7595.35009765625,2490920000,7595.35009765625
2019-03-04,7636.6201171875,7643.66015625,7501.56005859375,7577.56982421875,2582090000,7577.56982421875
2019-03-05,7582.2900390625,7598.66015625,7543.5400390625,7576.35986328125,2166670000,7576.35986328125
2019-03-06,7575.3798828125,7579.02001953125,7499.8701171875,7505.919921875,2256550000,7505.919921875
2019-03-07,7483.7900390625,7489.080078125,7397.18994140625,7421.4599609375,2462690000,7421.4599609375
2019-03-08,7334.35009765625,7411.52001953125,7332.919921875,7408.14013671875,2260950000,7408.14013671875
2019-03-11,7442.56005859375,7558.22998046875,7442.39990234375,7558.06005859375,2248460000,7558.06005859375
2019-03-12,7571.85009765625,7611.1298828125,7560.4599609375,7591.02978515625,2171620000,7591.02978515625
2019-03-13,7621.3798828125,7677.06982421875,7619.4599609375,7643.41015625,2379260000,7643.41015625
2019-03-14,7644.7900390625,7653.10009765625,7627.02001953125,7630.91015625,2198900000,7630.91015625
2019-03-15,7658.41015625,7714.9599609375,7652.0400390625,7688.52978515625,3451860000,7688.52978515625
2019-03-18,7696.3798828125,7737.669921875,7677.740234375,7714.47998046875,2302140000,7714.47998046875
2019-03-19,7747.39990234375,7767.89013671875,7699.14990234375,7723.9501953125,2457920000,7723.9501953125
2019-03-20,7721.9501953125,7779.240234375,7674.0400390625,7728.97021484375,2464230000,7728.97021484375
2019-03-21,7705.43017578125,7850.10986328125,7705.43017578125,7838.9599609375,2502810000,7838.9599609375
2019-03-22,7800.25,7817.830078125,7642.56982421875,7642.669921875,2504740000,7642.669921875
2019-03-25,7618.97998046875,7662.3798828125,7579.2900390625,7637.5400390625,2162490000,7637.5400390625
2019-03-26,7700,7738.169921875,7649.2099609375,7691.52001953125,2080350000,7691.52001953125
2019-03-27,7702.0498046875,7712.83984375,7582.08984375,7643.3798828125,2244070000,7643.3798828125
2019-03-28,7660.06982421875,7689.16015625,7619.81982421875,7669.169921875,1922150000,7669.169921875
2019-03-29,7726.7099609375,7733.6201171875,7688.509765625,7729.31982421875,2311790000,7729.31982421875
2019-04-01,7800.240234375,7831.4501953125,7777.08984375,7828.91015625,2230050000,7828.91015625
2019-04-02,7824.60986328125,7854.919921875,7811.27978515625,7848.68994140625,2123250000,7848.68994140625
2019-04-03,7891.18017578125,7938.259765625,7870.89990234375,7895.5498046875,2509630000,7895.5498046875
2019-04-04,7894.259765625,7917.64990234375,7844.9599609375,7891.77978515625,2152640000,7891.77978515625
2019-04-05,7914.509765625,7940.4501953125,7909.14013671875,7938.68994140625,2157050000,7938.68994140625
2019-04-08,7924.89013671875,7955.89990234375,7891.85009765625,7953.8798828125,2075550000,7953.8798828125
2019-04-09,7924.77001953125,7945.5498046875,7897.60986328125,7909.27978515625,2078800000,7909.27978515625
2019-04-10,7922.72998046875,7965.330078125,7916.89990234375,7964.240234375,2012290000,7964.240234375
2019-04-11,7975.2001953125,7975.2001953125,7933.41015625,7947.35986328125,1969480000,7947.35986328125
2019-04-12,7984.14990234375,7992.08984375,7952.60986328125,7984.16015625,1968900000,7984.16015625
2019-04-15,7987.16015625,7993.330078125,7933.56982421875,7976.009765625,1827710000,7976.009765625
2019-04-16,8000.56982421875,8017.56005859375,7978.81005859375,8000.22998046875,2102740000,8000.22998046875
2019-04-17,8044.97021484375,8052.39990234375,7973.3798828125,7996.080078125,2317330000,7996.080078125
2019-04-18,7998.4501953125,8002.31005859375,7950.97021484375,7998.06005859375,2124630000,7998.06005859375
2019-04-22,7969.3701171875,8017.14990234375,7965.89990234375,8015.27001953125,1790990000,8015.27001953125
2019-04-23,8026.75,8128.8701171875,8023.81005859375,8120.81982421875,2099410000,8120.81982421875
2019-04-24,8122.8798828125,8139.5498046875,8101.7001953125,8102.009765625,2043310000,8102.009765625
2019-04-25,8150.85009765625,8151.83984375,8075.41015625,8118.68017578125,2073370000,8118.68017578125
2019-04-26,8100.27978515625,8146.419921875,8060.89013671875,8146.39990234375,1982560000,8146.39990234375
2019-04-29,8147.64990234375,8176.080078125,8136.41015625,8161.85009765625,1781860000,8161.85009765625
2019-04-30,8104.91015625,8124.60986328125,8050.5498046875,8095.39013671875,2131850000,8095.39013671875
2019-05-01,8132.93017578125,8146,8048.22998046875,8049.64013671875,2273540000,8049.64013671875
2019-05-02,8046.47998046875,8094.06005859375,7976.77001953125,8036.77001953125,2211530000,8036.77001953125
2019-05-03,8092.8798828125,8164.7099609375,8084.7998046875,8164,2081080000,8164
2019-05-06,7981.85009765625,8135.5400390625,7981.85009765625,8123.2900390625,1979650000,8123.2900390625
2019-05-07,8043.52001953125,8070.97021484375,7899.02001953125,7963.759765625,2397600000,7963.759765625
2019-05-08,7946.240234375,8004.490234375,7923.35009765625,7943.31982421875,2214680000,7943.31982421875
2019-05-09,7853.2099609375,7929.77978515625,7796.16015625,7910.58984375,2549500000,7910.58984375
2019-05-10,7881.31005859375,7949.33984375,7759.33984375,7916.93994140625,2421470000,7916.93994140625
2019-05-13,7720.06982421875,7760.830078125,7627.22021484375,7647.02001953125,2484820000,7647.02001953125
2019-05-14,7689.66015625,7776.2001953125,7665.2998046875,7734.490234375,2103140000,7734.490234375
2019-05-15,7682.7998046875,7838.72021484375,7682.240234375,7822.14990234375,2014080000,7822.14990234375
2019-05-16,7832.580078125,7946.22998046875,7826.669921875,7898.0498046875,2168720000,7898.0498046875
2019-05-17,7829.02978515625,7918.7099609375,7810.35009765625,7816.27978515625,2176380000,7816.27978515625
2019-05-20,7714.06005859375,7747.27001953125,7678.35009765625,7702.3798828125,2130700000,7702.3798828125
2019-05-21,7765.56982421875,7804.43994140625,7752.919921875,7785.72021484375,2000130000,7785.72021484375
2019-05-22,7749.7998046875,7786.330078125,7738.35009765625,7750.83984375,1884660000,7750.83984375
2019-05-23,7660.72021484375,7665.14990234375,7585.31982421875,7628.27978515625,2270530000,7628.27978515625
2019-05-24,7675.56982421875,7694.14990234375,7631.25,7637.009765625,1685230000,7637.009765625
2019-05-28,7655.66015625,7693.740234375,7603.759765625,7607.35009765625,2378470000,7607.35009765625
2019-05-29,7553.02001953125,7581.10986328125,7503.93994140625,7547.31005859375,2282120000,7547.31005859375
2019-05-30,7565.4599609375,7595.89990234375,7527.66015625,7567.72021484375,1875180000,7567.72021484375
2019-05-31,7470.9501953125,7506.85986328125,7448.22998046875,7453.14990234375,2239420000,7453.14990234375
2019-06-03,7441.2099609375,7457.66015625,7292.22021484375,7333.02001953125,2580670000,7333.02001953125
2019-06-04,7413.93994140625,7529.5,7385.02001953125,7527.1201171875,2374130000,7527.1201171875
2019-06-05,7585.68017578125,7589.47021484375,7498.169921875,7575.47998046875,2139290000,7575.47998046875
2019-06-06,7582.240234375,7634.1201171875,7546.22021484375,7615.5498046875,2093470000,7615.5498046875
2019-06-07,7652.97021484375,7767.02001953125,7647.91015625,7742.10009765625,2074120000,7742.10009765625
2019-06-10,7798.8701171875,7895.43994140625,7795.759765625,7823.169921875,2042340000,7823.169921875
2019-06-11,7901.0400390625,7909.990234375,7798.6298828125,7822.56982421875,2121150000,7822.56982421875
2019-06-12,7803.1298828125,7819.16015625,7773.97021484375,7792.72021484375,1978930000,7792.72021484375
2019-06-13,7822.56005859375,7848.35986328125,7813.60009765625,7837.1298828125,1848360000,7837.1298828125
2019-06-14,7807.18994140625,7819.2099609375,7778.1201171875,7796.66015625,1808370000,7796.66015625
2019-06-17,7819.43017578125,7865.97998046875,7812.60986328125,7845.02001953125,1950550000,7845.02001953125
2019-06-18,7920.97998046875,8005.2099609375,7911.669921875,7953.8798828125,2250550000,7953.8798828125
2019-06-19,7970.259765625,7998.58984375,7930.3798828125,7987.31982421875,2027520000,7987.31982421875
2019-06-20,8087.4501953125,8088.8798828125,7996.8701171875,8051.33984375,2108250000,8051.33984375
2019-06-21,8028.68994140625,8073.02001953125,8011.2001953125,8031.7099609375,2909540000,8031.7099609375
2019-06-24,8040.580078125,8047.56005859375,8004.6298828125,8005.7001953125,2073470000,8005.7001953125
2019-06-25,8005.27001953125,8007.31005859375,7879.14990234375,7884.72021484375,2132550000,7884.72021484375
2019-06-26,7933.919921875,7974.27978515625,7903.06982421875,7909.97021484375,2122730000,7909.97021484375
2019-06-27,7939.35986328125,7976.580078125,7935.47021484375,7967.759765625,2083920000,7967.759765625
2019-06-28,7988.759765625,8010.14990234375,7961.4599609375,8006.240234375,4101490000,8006.240234375
2019-07-01,8145.85009765625,8150.4501953125,8059.2900390625,8091.16015625,2219030000,8091.16015625
2019-07-02,8086.64990234375,8109.3701171875,8063.10986328125,8109.08984375,1956590000,8109.08984375
2019-07-03,8129.56982421875,8170.22998046875,8122.33984375,8170.22998046875,1548240000,8170.22998046875
2019-07-05,8123.27978515625,8171.97021484375,8093.66015625,8161.7900390625,1690700000,8161.7900390625
2019-07-08,8112.91015625,8161.7900390625,8078.39013671875,8098.3798828125,1957160000,8098.3798828125
2019-07-09,8061.41015625,8146.97998046875,8061.31982421875,8141.72998046875,1871430000,8141.72998046875
2019-07-10,8183.18994140625,8228.599609375,8160.56005859375,8202.5302734375,2066640000,8202.5302734375
2019-07-11,8219.2802734375,8226.1796875,8171.6298828125,8196.0400390625,1970690000,8196.0400390625
2019-07-12,8209.2001953125,8245.66015625,8201.51953125,8244.1396484375,1835960000,8244.1396484375
2019-07-15,8263.1796875,8264.7802734375,8236.26953125,8258.1904296875,1790770000,8258.1904296875
2019-07-16,8251.66015625,8259.75,8204.23046875,8222.7998046875,1947010000,8222.7998046875
2019-07-17,8224,8230.669921875,8184.66015625,8185.2099609375,1887120000,8185.2099609375
2019-07-18,8151.759765625,8215.580078125,8135.1201171875,8207.240234375,2063790000,8207.240234375
2019-07-19,8241.33984375,8245.7802734375,8144.6298828125,8146.490234375,1893050000,8146.490234375
2019-07-22,8171.990234375,8218.419921875,8171.5400390625,8204.1396484375,1860440000,8204.1396484375
2019-07-23,8242.5,8251.830078125,8193.8896484375,8251.400390625,1845050000,8251.400390625
2019-07-24,8227.3603515625,8321.8095703125,8226.5,8321.5,1953670000,8321.5
2019-07-25,8294.6796875,8295.9501953125,8233.400390625,8238.5400390625,2058090000,8238.5400390625
2019-07-26,8294.2998046875,8339.6396484375,8291.1201171875,8330.2099609375,1975110000,8330.2099609375
2019-07-29,8325.099609375,8325.2802734375,8247.3701171875,8293.330078125,1882980000,8293.330078125
2019-07-30,8231.76953125,8295.4599609375,8228.01953125,8273.6103515625,1893610000,8273.6103515625
2019-07-31,8290.7998046875,8299.830078125,8110.02001953125,8175.419921875,2679230000,8175.419921875
2019-08-01,8190.56005859375,8311.0400390625,8080.52001953125,8111.1201171875,2815420000,8111.1201171875
2019-08-02,8056.419921875,8068.7998046875,7953.669921875,8004.06982421875,2262550000,8004.06982421875
2019-08-05,7823.330078125,7836.4501953125,7662.89990234375,7726.0400390625,2661780000,7726.0400390625
2019-08-06,7804.509765625,7845.009765625,7739.56982421875,7833.27001953125,2217620000,7833.27001953125
2019-08-07,7747.27001953125,7881.3798828125,7702.419921875,7862.830078125,2470170000,7862.830078125
2019-08-08,7921.58984375,8041.1201171875,7896.14990234375,8039.16015625,2442950000,8039.16015625
2019-08-09,7997.18994140625,8020.56005859375,7910.35009765625,7959.14013671875,2221180000,7959.14013671875
2019-08-12,7907.490234375,7924.990234375,7833.7900390625,7863.41015625,2068920000,7863.41015625
2019-08-13,7852.3701171875,8065.240234375,7851.580078125,8016.35986328125,2353570000,8016.35986328125
2019-08-14,7877.330078125,7900.27978515625,7762.8701171875,7773.93994140625,2543670000,7773.93994140625
2019-08-15,7790.2001953125,7805.93017578125,7716.5498046875,7766.6201171875,2190810000,7766.6201171875
2019-08-16,7828.35009765625,7907.52001953125,7828.35009765625,7895.990234375,2018710000,7895.990234375
2019-08-19,8006.18017578125,8026.75,7895.990234375,8002.81005859375,1946440000,8002.81005859375
2019-08-20,7989.35986328125,8010.580078125,7948.08984375,7948.56005859375,1750730000,7948.56005859375
2019-08-21,8017.06982421875,8036.93994140625,7998.5,8020.2099609375,1721410000,8020.2099609375
2019-08-22,8038.7900390625,8048.580078125,7937.1201171875,7991.39013671875,1780760000,7991.39013671875
2019-08-23,7943.64990234375,8005.33984375,7730.77001953125,7751.77001953125,2214370000,7751.77001953125
2019-08-26,7829.580078125,7856.0400390625,7789.0498046875,7853.740234375,1691990000,7853.740234375
2019-08-27,7908.77978515625,7916.830078125,7795.18017578125,7826.9501953125,1914930000,7826.9501953125
2019-08-28,7798.35009765625,7866.8701171875,7766.669921875,7856.8798828125,1663450000,7856.8798828125
2019-08-29,7945.77978515625,7992.2900390625,7925.830078125,7973.39013671875,1703760000,7973.39013671875
2019-08-30,8015.16015625,8017.91015625,7914.740234375,7962.8798828125,1668110000,7962.8798828125
2019-09-03,7906.43994140625,7940.3701171875,7847.31982421875,7874.16015625,1938780000,7874.16015625
2019-09-04,7949.81005859375,7981.41015625,7928.93994140625,7976.8798828125,1893740000,7976.8798828125
2019-09-05,8061.2900390625,8134.419921875,8061.2900390625,8116.830078125,2108700000,8116.830078125
2019-09-06,8125.580078125,8134.39013671875,8098.52001953125,8103.06982421875,1878730000,8103.06982421875
2019-09-09,8130.91015625,8131.66015625,8052.33984375,8087.43994140625,2186660000,8087.43994140625
2019-09-10,8049.97998046875,8086.52978515625,8001.68017578125,8084.16015625,2366080000,8084.16015625
2019-09-11,8091.68017578125,8169.68017578125,8081.56005859375,8169.68017578125,2322610000,8169.68017578125
2019-09-12,8206.580078125,8243.7998046875,8176.72998046875,8194.4697265625,2228100000,8194.4697265625
2019-09-13,8190.56982421875,8210.2001953125,8165.47021484375,8176.7099609375,1984570000,8176.7099609375
2019-09-16,8121.64013671875,8165.330078125,8121.25,8153.5400390625,1876540000,8153.5400390625
2019-09-17,8148.64990234375,8188.22998046875,8139.81982421875,8186.02001953125,1857350000,8186.02001953125
2019-09-18,8174.6201171875,8179.8701171875,8086.22021484375,8177.39013671875,2045590000,8177.39013671875
2019-09-19,8193.58984375,8237.4296875,8174.31982421875,8182.8798828125,1818430000,8182.8798828125
2019-09-20,8184.8798828125,8202.8203125,8086.16015625,8117.669921875,3363230000,8117.669921875
2019-09-23,8106.490234375,8135.81005859375,8085.33984375,8112.4599609375,1781750000,8112.4599609375
2019-09-24,8147.22998046875,8158.830078125,7969.64990234375,7993.6298828125,2310940000,7993.6298828125
2019-09-25,7990.66015625,8095,7935.56982421875,8077.3798828125,2022080000,8077.3798828125
2019-09-26,8070.1201171875,8072.10986328125,7991.02001953125,8030.66015625,1886310000,8030.66015625
2019-09-27,8047.10986328125,8051.830078125,7890.27978515625,7939.6298828125,2041250000,7939.6298828125
2019-09-30,7964.08984375,8012.16015625,7949.6298828125,7999.33984375,1809050000,7999.33984375
2019-10-01,8026.830078125,8062.5,7906.2900390625,7908.68017578125,2250500000,7908.68017578125
2019-10-02,7851.1298828125,7852.7001953125,7744.9599609375,7785.25,2503630000,7785.25
2019-10-03,7787.02001953125,7872.259765625,7700,7872.259765625,2157220000,7872.259765625
2019-10-04,7908.43994140625,7986.6201171875,7899.39013671875,7982.47021484375,1.748e+09,7982.47021484375
2019-10-07,7956.41015625,8013.31005859375,7942.080078125,7956.2900390625,1759580000,7956.2900390625
2019-10-08,7898.27001953125,7921.8798828125,7823.72998046875,7823.77978515625,1943700000,7823.77978515625
2019-10-09,7895.9599609375,7930.919921875,7873.52001953125,7903.740234375,1563500000,7903.740234375
2019-10-10,7904.56005859375,7982.83984375,7899.81005859375,7950.77978515625,1793470000,7950.77978515625
2019-10-11,8047.33984375,8115.7998046875,8046.7998046875,8057.0400390625,2184790000,8057.0400390625
2019-10-14,8044.35009765625,8069.85009765625,8036.41015625,8048.64990234375,1423700000,8048.64990234375
2019-10-15,8074.85009765625,8166.18017578125,8071.81005859375,8148.7099609375,1841660000,8148.7099609375
2019-10-16,8119.81005859375,8146.14990234375,8103.3798828125,8124.18017578125,1900010000,8124.18017578125
2019-10-17,8176.91015625,8183.64013671875,8131.25,8156.85009765625,1864020000,8156.85009765625
2019-10-18,8149.85009765625,8157.35986328125,8045.3701171875,8089.5400390625,2020020000,8089.5400390625
2019-10-21,8137.419921875,8164.14013671875,8117.259765625,8162.990234375,1756640000,8162.990234375
2019-10-22,8188.1201171875,8194.6201171875,8101.97998046875,8104.2998046875,1850870000,8104.2998046875
2019-10-23,8090.240234375,8122.8798828125,8078.35009765625,8119.7900390625,1822180000,8119.7900390625
2019-10-24,8180.0400390625,8187.83984375,8137.66015625,8185.7998046875,1893620000,8185.7998046875
2019-10-25,8150.58984375,8249.9697265625,8150.58984375,8243.1201171875,1911580000,8243.1201171875
2019-10-28,8285.76953125,8335.5595703125,8285.26953125,8325.990234375,1959920000,8325.990234375
2019-10-29,8313.349609375,8319.2900390625,8275.1396484375,8276.849609375,1842720000,8276.849609375
2019-10-30,8284.2802734375,8315.5,8241.7001953125,8303.98046875,1936060000,8303.98046875
2019-10-31,8314.3798828125,8321.7998046875,8248.8095703125,8292.3603515625,2276140000,8292.3603515625
2019-11-01,8335.0498046875,8386.75,8326.5595703125,8386.400390625,2071350000,8386.400390625
2019-11-04,8445.5,8451.3701171875,8421.2998046875,8433.2001953125,2166830000,8433.2001953125
2019-11-05,8446.6201171875,8457.3896484375,8421.0498046875,8434.6796875,2327420000,8434.6796875
2019-11-06,8426.5703125,8426.5703125,8379.330078125,8410.6298828125,2342570000,8410.6298828125
2019-11-07,8455.1103515625,8483.16015625,8415.8701171875,8434.51953125,2403680000,8434.51953125
2019-11-08,8422.669921875,8475.5703125,8405.8896484375,8475.3095703125,1982140000,8475.3095703125
2019-11-11,8431.259765625,8467.2900390625,8425.48046875,8464.2802734375,1719300000,8464.2802734375
2019-11-12,8471.0703125,8514.83984375,8462.990234375,8486.08984375,2001440000,8486.08984375
2019-11-13,8455.01953125,8496.900390625,8451.33984375,8482.099609375,2180010000,8482.099609375
2019-11-14,8461.0595703125,8485.3603515625,8441.580078125,8479.01953125,2113840000,8479.01953125
2019-11-15,8524.48046875,8540.830078125,8506.7998046875,8540.830078125,2199480000,8540.830078125
2019-11-18,8529.16015625,8559.7802734375,8503.6201171875,8549.9404296875,2053260000,8549.9404296875
2019-11-19,8578.01953125,8589.759765625,8536.73046875,8570.66015625,2094030000,8570.66015625
2019-11-20,8543.5703125,8578.26953125,8468.6298828125,8526.73046875,2608780000,8526.73046875
2019-11-21,8527.8701171875,8530.73046875,8487.2900390625,8506.2099609375,2073720000,8506.2099609375
2019-11-22,8530.5400390625,8535.4599609375,8477.490234375,8519.8798828125,1885730000,8519.8798828125
2019-11-25,8559.650390625,8633.150390625,8559.650390625,8632.490234375,2262750000,8632.490234375
2019-11-26,8635.400390625,8659.73046875,8625.6201171875,8647.9296875,2439370000,8647.9296875
2019-11-27,8669.58984375,8705.91015625,8662.580078125,8705.1796875,1748520000,8705.1796875
2019-11-29,8682.009765625,8697.3203125,8664.0400390625,8665.4697265625,1099090000,8665.4697265625
2019-12-02,8672.83984375,8672.83984375,8540.16015625,8567.990234375,2240300000,8567.990234375
2019-12-03,8460.7197265625,8523.98046875,8435.400390625,8520.6396484375,2318760000,8520.6396484375
2019-12-04,8557.4501953125,8584.8798828125,8552.3798828125,8566.669921875,2158870000,8566.669921875
2019-12-05,8587.9296875,8588.8896484375,8541.919921875,8570.7001953125,2133380000,8570.7001953125
2019-12-06,8634.25,8665.4404296875,8630.580078125,8656.5302734375,2057020000,8656.5302734375
2019-12-09,8650.8603515625,8678.849609375,8619.76953125,8621.830078125,2123870000,8621.830078125
2019-12-10,8623.5595703125,8650.759765625,8600.8203125,8616.1796875,2058760000,8616.1796875
2019-12-11,8631.1201171875,8658.48046875,8622.3603515625,8654.0498046875,1982080000,8654.0498046875
2019-12-12,8645.3603515625,8745.8203125,8633.599609375,8717.3203125,2396400000,8717.3203125
2019-12-13,8713.91015625,8768.8701171875,8697.580078125,8734.8798828125,2219630000,8734.8798828125
2019-12-16,8791.3095703125,8833.4501953125,8789.76953125,8814.23046875,2368050000,8814.23046875
2019-12-17,8829.4697265625,8831.990234375,8804.599609375,8823.3603515625,2382450000,8823.3603515625
2019-12-18,8834.650390625,8848.759765625,8820.419921875,8827.740234375,2742330000,8827.740234375
2019-12-19,8838.9697265625,8888.1298828125,8838.9697265625,8887.2197265625,2446890000,8887.2197265625
2019-12-20,8911.83984375,8931.91015625,8901.8701171875,8924.9599609375,3830200000,8924.9599609375
2019-12-23,8950.2001953125,8956.6396484375,8934.5498046875,8945.650390625,2028670000,8945.650390625
2019-12-24,8955.009765625,8957.1201171875,8934.3603515625,8952.8798828125,1014530000,8952.8798828125
2019-12-26,8970.2099609375,9022.4599609375,8968.4599609375,9022.3896484375,1639960000,9022.3896484375
2019-12-27,9049.4697265625,9052,8987.3203125,9006.6201171875,1833740000,9006.6201171875
2019-12-30,9004.4501953125,9006.3603515625,8909.1904296875,8945.990234375,2051320000,8945.990234375
2019-12-31,8918.740234375,8975.3603515625,8912.76953125,8972.599609375,2186830000,8972.599609375
2020-01-02,9039.4599609375,9093.4296875,9010.8896484375,9092.1904296875,2862700000,9092.1904296875
2020-01-03,8976.4296875,9065.759765625,8976.4296875,9020.76953125,2586520000,9020.76953125
2020-01-06,8943.5,9072.41015625,8943.5,9071.4697265625,2810450000,9071.4697265625
2020-01-07,9076.6396484375,9091.9296875,9042.5498046875,9068.580078125,2381740000,9068.580078125
2020-01-08,9068.0302734375,9168.8896484375,9059.3798828125,9129.240234375,2472620000,9129.240234375
2020-01-09,9202.26953125,9215.9501953125,9158.5,9203.4296875,2540960000,9203.4296875
2020-01-10,9232.9501953125,9235.2001953125,9164.66015625,9178.8603515625,2382900000,9178.8603515625
2020-01-13,9213.7197265625,9274.490234375,9193.0595703125,9273.9296875,2536820000,9273.9296875
2020-01-14,9270.6103515625,9298.330078125,9226.490234375,9251.330078125,2553160000,9251.330078125
2020-01-15,9253.759765625,9298.8203125,9231.1396484375,9258.7001953125,2443220000,9258.7001953125
2020-01-16,9313.4501953125,9357.919921875,9301.3203125,9357.1298828125,2312110000,9357.1298828125
2020-01-17,9392.3701171875,9393.48046875,9346.8095703125,9388.9404296875,2542540000,9388.9404296875
2020-01-21,9361.0703125,9397.580078125,9350.2001953125,9370.8095703125,2686610000,9370.8095703125
2020-01-22,9413.6103515625,9439.2900390625,9375.1298828125,9383.76953125,2454580000,9383.76953125
2020-01-23,9377.7197265625,9409.2001953125,9334.1298828125,9402.48046875,2465850000,9402.48046875
2020-01-24,9446.2099609375,9451.4296875,9273.23046875,9314.91015625,2622970000,9314.91015625
2020-01-27,9092.4599609375,9185.4501953125,9088.0400390625,9139.3095703125,2593910000,9139.3095703125
2020-01-28,9201.8203125,9288.8701171875,9182.330078125,9269.6796875,2169020000,9269.6796875
2020-01-29,9318.259765625,9329.1201171875,9249.0400390625,9275.16015625,2234620000,9275.16015625
2020-01-30,9211.150390625,9303,9185.1796875,9298.9296875,2345370000,9298.9296875
2020-01-31,9324.330078125,9324.7998046875,9123.2197265625,9150.9404296875,2696090000,9150.9404296875
2020-02-03,9190.7197265625,9299.849609375,9188.5498046875,9273.400390625,2427320000,9273.400390625
2020-02-04,9398.3896484375,9485.3798828125,9374.0498046875,9467.9697265625,2447340000,9467.9697265625
2020-02-05,9574.099609375,9574.9404296875,9454.9296875,9508.6796875,2470240000,9508.6796875
2020-02-06,9540.98046875,9575.66015625,9505.6796875,9572.150390625,2313860000,9572.150390625
2020-02-07,9526.6396484375,9570.08984375,9496.5302734375,9520.509765625,2243720000,9520.509765625
2020-02-10,9493.6298828125,9628.66015625,9493.6298828125,9628.3896484375,2187520000,9628.3896484375
2020-02-11,9680.8896484375,9714.740234375,9617.2099609375,9638.9404296875,2450070000,9638.9404296875
2020-02-12,9688.599609375,9728.76953125,9666.6904296875,9725.9599609375,2366510000,9725.9599609375
2020-02-13,9657.0400390625,9748.3203125,9650.01953125,9711.9697265625,2254870000,9711.9697265625
2020-02-14,9728.900390625,9746.3603515625,9693.0498046875,9731.1796875,2226720000,9731.1796875
2020-02-18,9679.0400390625,9747.6796875,9675.7998046875,9732.740234375,2279420000,9732.740234375
2020-02-19,9782.8095703125,9838.3701171875,9777.099609375,9817.1796875,2470860000,9817.1796875
2020-02-20,9799.2001953125,9820.8603515625,9636.9404296875,9750.9697265625,2745730000,9750.9697265625
2020-02-21,9708.009765625,9715.9501953125,9542.330078125,9576.58984375,2750160000,9576.58984375
2020-02-24,9188.4404296875,9322.8798828125,9166.009765625,9221.2802734375,3188590000,9221.2802734375
2020-02-25,9301.2001953125,9315.259765625,8940.490234375,8965.6103515625,3595520000,8965.6103515625
2020-02-26,9011.5498046875,9148.3203125,8927.7998046875,8980.7802734375,3587950000,8980.7802734375
2020-02-27,8744.0302734375,8904.1103515625,8562.0498046875,8566.48046875,4559900000,8566.48046875
2020-02-28,8269.740234375,8591.8203125,8264.16015625,8567.3701171875,5320020000,8567.3701171875
2020-03-02,8667.1396484375,8952.8095703125,8543.349609375,8952.169921875,4249020000,8952.169921875
2020-03-03,8965.099609375,9070.3203125,8602.8896484375,8684.08984375,4336700000,8684.08984375
2020-03-04,8834.099609375,9019.9599609375,8757.66015625,9018.08984375,3634760000,9018.08984375
2020-03-05,8790.08984375,8921.080078125,8677.3896484375,8738.58984375,3763860000,8738.58984375
2020-03-06,8469.01953125,8612.3603515625,8375.1298828125,8575.6201171875,4292730000,8575.6201171875
2020-03-09,7957.93017578125,8243.3095703125,7943.16015625,7950.68017578125,4554110000,7950.68017578125
2020-03-10,8219.759765625,8347.400390625,7930.43017578125,8344.25,4447260000,8344.25
2020-03-11,8136.25,8181.35986328125,7850.9501953125,7952.0498046875,4302610000,7952.0498046875
2020-03-12,7398.580078125,7712.330078125,7194.669921875,7201.7998046875,5099350000,7201.7998046875
2020-03-13,7610.39013671875,7875.93017578125,7219.08984375,7874.8798828125,4701070000,7874.8798828125
2020-03-16,7392.72998046875,7422.2001953125,6882.85986328125,6904.58984375,4618120000,6904.58984375
2020-03-17,7072,7406.22998046875,6828.91015625,7334.77978515625,4920210000,7334.77978515625
2020-03-18,6902.31982421875,7182.830078125,6686.35986328125,6989.83984375,4.935e+09,6989.83984375
2020-03-19,6996.4501953125,7341.3798828125,6858.3798828125,7150.580078125,4778490000,7150.580078125
